ec5_uuid,created_at,1_TIme,2_NC,4_ST_Behavior,5_Contact,6_AR,7_3M,8_Notes,10_NY_Behavior,11_Contact,12_AR,13_3M,14_Notes,16_SR_Behavior,17_Contact,18_AR,19_3M,20_Notes,22_TK_Behavior,23_Contact,24_AR,25_3M,26_Notes,28_TN_Behavior,29_Contact,30_AR,31_3M,32_Notes,34_LN_Behavior,35_Contact,36_AR,37_3M,38_Notes,40_MT_Behavior,41_Contact,42_AR,43_3M,44_Notes,46_NR_Behavior,47_Contact,48_AR,49_3M,50_Notes,date_dt,date_str,condition,date,msm,group,Ind1,behaviour,partner,notes,playing,aggression,trial,phase,block_ID,qualifier,4_MS_Behavior,10_ST_Behavior,16_NH_Behavior,22_LN_Behavior,28_NR_Behavior,34_MN_Behavior,40_NY_Behavior,4_MZ_Behavior,8_Occurence,9_Notes,11_SB_Behavior,12_Contact,13_AR,14_3M,15_Occurence,16_Notes,18_GG_Behavior,19_Contact,20_AR,21_3M,22_Occurence,23_Notes,25_TN_Behavior,26_Contact,27_AR,28_3M,29_Occurence,30_Notes,32_SR_Behavior,33_Contact,34_AR,35_3M,36_Occurence,37_Notes,38_MS_Behavior,39_Contact,40_AR,41_3M,42_Occurence,43_Notes,44_LN_Behavior,45_Contact,46_AR,47_3M,48_Occurence,49_Notes,50_NR_Behavior,51_Contact,52_AR,53_3M,54_Occurence,55_Notes
9580308d-59fb-41a3-80c1-995a62e44b74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,03-04-2025,649.0,C_3,NR,A,,,0.0,1.0,3,morn2,morn2_C_3_trial3_first_play,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef374882-19ec-44b1-b561-53f312e60554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,03-04-2025,826.0,C_3,NR,D,,,0.0,1.0,3,enrich,enrich_C_3_trial3_first_play,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19deb70a-432e-437e-af56-25c438d1e63f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,878.0,C_3,MZ,PL,NR,,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19deb70a-432e-437e-af56-25c438d1e63f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,878.0,C_3,NR,PL,,,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51231596-dfb1-423f-ab35-f640822ddd00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,880.0,C_3,MZ,PL,"GG, SB, NR",,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51231596-dfb1-423f-ab35-f640822ddd00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,880.0,C_3,SB,PL,"GG, MZ, NR",,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51231596-dfb1-423f-ab35-f640822ddd00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,880.0,C_3,GG,PL,"MZ, SB, NR",,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51231596-dfb1-423f-ab35-f640822ddd00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,880.0,C_3,NR,PL,"MZ, SB, GG",,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315f4f-0411-467a-8ac9-acec3a4e65be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,882.0,C_3,MZ,PL,"GG, SB, NR",,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315f4f-0411-467a-8ac9-acec3a4e65be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,882.0,C_3,SB,PL,"GG, MZ, NR",,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315f4f-0411-467a-8ac9-acec3a4e65be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,882.0,C_3,GG,PL,"MZ, SB, NR",,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08315f4f-0411-467a-8ac9-acec3a4e65be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,882.0,C_3,NR,PL,"MZ, SB, GG",,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46aa059f-8dc8-43f8-9320-6e93e516b659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,884.0,C_3,MZ,PL,"GG, SB, NR",,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46aa059f-8dc8-43f8-9320-6e93e516b659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,884.0,C_3,SB,PL,"GG, MZ, NR",,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46aa059f-8dc8-43f8-9320-6e93e516b659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,884.0,C_3,GG,PL,"MZ, SB, NR",,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46aa059f-8dc8-43f8-9320-6e93e516b659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playback,04-04-2025,884.0,C_3,NR,PL,"MZ, SB, GG",,1.0,0.0,3,enrich,enrich_C_3_trial3_sec_play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153239d-c054-4dbc-ae89-80f9c56d9811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,575.0,C_3,SB,D,,,0.0,1.0,4,morn1,morn1_C_3_trial4_first_cont,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53893950-20d4-4fd0-aa2b-d4dfb93b1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,599.0,C_3,SB,PL,NR,,1.0,0.0,4,morn1,morn1_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53893950-20d4-4fd0-aa2b-d4dfb93b1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,599.0,C_3,NR,PL,SB,,1.0,0.0,4,morn1,morn1_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0251fb6e-ddcf-4a9c-af53-189ed22e8980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,607.0,C_3,SB,D,,,0.0,1.0,4,morn1,morn1_C_3_trial4_first_cont,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ed783dc-9b49-4cb9-9fde-a64ff4a231a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,611.0,C_3,SB,PL,NR,,1.0,0.0,4,morn1,morn1_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ed783dc-9b49-4cb9-9fde-a64ff4a231a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,611.0,C_3,NR,PL,SB,,1.0,0.0,4,morn1,morn1_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721bba2d-095c-435e-9a3f-369912de5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,629.0,C_3,MZ,D,,Calls from other cage,0.0,1.0,4,morn1,morn1_C_3_trial4_first_cont,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26cfa82a-ddf8-4fc1-b040-1a2f4a02f74e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,653.0,C_3,MZ,A,,Fighting in other cage,0.0,1.0,4,morn2,morn2_C_3_trial4_first_cont,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26cfa82a-ddf8-4fc1-b040-1a2f4a02f74e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,653.0,C_3,SB,A,,,0.0,1.0,4,morn2,morn2_C_3_trial4_first_cont,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26cfa82a-ddf8-4fc1-b040-1a2f4a02f74e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,653.0,C_3,LN,A,,,0.0,1.0,4,morn2,morn2_C_3_trial4_first_cont,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26cfa82a-ddf8-4fc1-b040-1a2f4a02f74e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,653.0,C_3,NR,A,,,0.0,1.0,4,morn2,morn2_C_3_trial4_first_cont,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb35670e-ac5e-4c7a-b9a9-3a24b907491a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,657.0,C_3,MZ,A,,NR attacked SB,0.0,1.0,4,morn2,morn2_C_3_trial4_first_cont,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb35670e-ac5e-4c7a-b9a9-3a24b907491a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,657.0,C_3,SB,A,,Chasing NR support by GG and LN,0.0,1.0,4,morn2,morn2_C_3_trial4_first_cont,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb35670e-ac5e-4c7a-b9a9-3a24b907491a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,657.0,C_3,GG,A,,,0.0,1.0,4,morn2,morn2_C_3_trial4_first_cont,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb35670e-ac5e-4c7a-b9a9-3a24b907491a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,657.0,C_3,LN,A,,,0.0,1.0,4,morn2,morn2_C_3_trial4_first_cont,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb35670e-ac5e-4c7a-b9a9-3a24b907491a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,657.0,C_3,NR,A,,Atacked SB got support by MZ when he got chased by SB,0.0,1.0,4,morn2,morn2_C_3_trial4_first_cont,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4984157-48cd-4299-b726-93c5feec2a74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,663.0,C_3,SB,PL,"MZ, NR",,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4984157-48cd-4299-b726-93c5feec2a74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,663.0,C_3,GG,PL,"SB, NR",,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4984157-48cd-4299-b726-93c5feec2a74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,663.0,C_3,NR,PL,"GG, SB",,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2319a74-93d1-470d-95f8-739d7200b0d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,665.0,C_3,SB,PL,NR,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2319a74-93d1-470d-95f8-739d7200b0d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,665.0,C_3,NR,PL,SB,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
febc6035-b801-4709-bf8a-f179a4bfa44d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,667.0,C_3,SB,PL,NR,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
febc6035-b801-4709-bf8a-f179a4bfa44d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,667.0,C_3,NR,PL,SB,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663ac26d-c2ff-4dfc-ad9e-8163989db05f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,677.0,C_3,SB,PL,NR,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663ac26d-c2ff-4dfc-ad9e-8163989db05f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,677.0,C_3,NR,PL,SB,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c281d57b-0f2c-47da-b8f9-428f101f2813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,679.0,C_3,SB,PL,NR,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c281d57b-0f2c-47da-b8f9-428f101f2813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,679.0,C_3,NR,PL,SB,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3bb935d-6330-42c2-bda5-45347daa45ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,689.0,C_3,SB,PL,NR,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3bb935d-6330-42c2-bda5-45347daa45ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,689.0,C_3,NR,PL,SB,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c555886-fc15-4dda-9f27-06cdea5376ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,691.0,C_3,SB,PL,NR,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c555886-fc15-4dda-9f27-06cdea5376ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,691.0,C_3,NR,PL,SB,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dee8aa80-13c1-4980-91b2-0129641326cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,699.0,C_3,SB,PL,NR,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dee8aa80-13c1-4980-91b2-0129641326cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,699.0,C_3,NR,PL,SB,,1.0,0.0,4,morn2,morn2_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca28fd7f-3cfd-4902-b1f3-427fafedbb6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,841.0,C_3,SB,PL,NR,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca28fd7f-3cfd-4902-b1f3-427fafedbb6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,841.0,C_3,NR,PL,SB,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea923a30-8586-4d4f-8196-21a933b33ae3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,865.0,C_3,SB,PL,NR,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea923a30-8586-4d4f-8196-21a933b33ae3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,865.0,C_3,NR,PL,SB,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f674f022-ddaa-4ce5-93ac-28cf593f9f69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,869.0,C_3,SB,PL,NR,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f674f022-ddaa-4ce5-93ac-28cf593f9f69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,869.0,C_3,NR,PL,SB,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37e1a06a-c99f-4c0e-a823-88b47ce1dd22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,873.0,C_3,SB,PL,NR,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37e1a06a-c99f-4c0e-a823-88b47ce1dd22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,873.0,C_3,NR,PL,SB,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5643bdf2-1f37-4b22-b002-77f733a05d5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,875.0,C_3,MZ,PL,"SB, NR",,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5643bdf2-1f37-4b22-b002-77f733a05d5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,875.0,C_3,SB,PL,"NR, MZ",,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5643bdf2-1f37-4b22-b002-77f733a05d5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,875.0,C_3,NR,PL,"SB, MZ",,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cbb0620-68f7-44e5-827a-aa39d26425a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,879.0,C_3,MZ,PL,NR,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cbb0620-68f7-44e5-827a-aa39d26425a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,879.0,C_3,SB,PL,LN,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cbb0620-68f7-44e5-827a-aa39d26425a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,879.0,C_3,LN,PL,SB,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cbb0620-68f7-44e5-827a-aa39d26425a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,879.0,C_3,NR,PL,MZ,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118df9b-b612-427a-be0f-d3e002a87e4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,881.0,C_3,MZ,PL,NR,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118df9b-b612-427a-be0f-d3e002a87e4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,881.0,C_3,SB,PL,LN,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118df9b-b612-427a-be0f-d3e002a87e4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,881.0,C_3,LN,PL,SB,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118df9b-b612-427a-be0f-d3e002a87e4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,881.0,C_3,NR,PL,MZ,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdd0324d-f2dc-470d-b7b4-a95d95db830d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,883.0,C_3,SB,PL,LN,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdd0324d-f2dc-470d-b7b4-a95d95db830d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,883.0,C_3,LN,PL,SB,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95645be2-a8bf-4af7-a6f1-a5543faab401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crow,16-04-2025,885.0,C_3,SB,PL,LN,,1.0,0.0,4,enrich,enrich_C_3_trial4_first_cont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
